,onset,duration,run_number,trial_number,ext_mot_pos,ext_mot_ori,ext_mot_ver_dir,fix_off_prct,direction_report,response_duration,trial_onset,trial_offset,button_press_onset,button_left,button_right,fix_break,motion_onset,motion_offset,fixation_onset,fixation_offset,response_onset,response_offset,trial_duration,fix_check_duration,fixation_duration,response_duration,motion_duration,reaction_time,miss_time_trial,blink_trial,no_saccade_trial,main_sac_trial,innacurate_sac_trial,early_sac_trial,late_sac_trial,sac_x_onset_trial,sac_x_offset_trial,sac_y_onset_trial,sac_y_offset_trial,sac_t_onset_trial,sac_t_offset_trial,sac_dur_trial,sac_vpeak_trial,sac_dist_trial,sac_amp_trial,sac_dist_ang_trial,sac_lat_trial,sac_amp_ang_trial,cor_sac_trial,cor_sac_x_onset_trial,cor_sac_x_offset_trial,cor_sac_y_onset_trial,cor_sac_y_offset_trial,cor_sac_t_onset_trial,cor_sac_t_offset_trial,cor_sac_dur_trial,cor_sac_vpeak_trial,cor_sac_dist_trial,cor_sac_amp_trial,cor_sac_dist_ang_trial,cor_sac_amp_ang_trial
71,2804.40199,3.5243085,1,72,1,5,2,5,2.0,0.0022413,2742170.0,2745695.0,2744690.0,0.0,2744690.0,2744046.0,2742686.0,2742686.0,2742686.0,2743880.0,2744688.0,2745695.0,3525.0,516.0,1194.0,1007.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11769209273697762,-10.789595678269464,0.31846095681770786,1.4538434985156157,2744027.0,2744104.0,77.0,566.2336094055406,10.966221775777612,12.42939069819578,-3.0378722612253477,147.0,-3.021831913222707,1.0,0.11769209273697762,-10.789595678269464,0.31846095681770786,1.4538434985156157,2744027.0,2744104.0,77.0,566.2336094055406,10.966221775777612,12.42939069819578,-3.0378722612253477,-3.021831913222707
72,2807.934729,3.5244081,1,73,1,6,1,5,1.0,0.0917598,2745703.0,2749228.0,2748313.0,2748313.0,0.0,2747752.0,2746219.0,2746219.0,2746220.0,2747412.0,2748221.0,2749229.0,3525.0,517.0,1192.0,1008.0,0.0,92.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2976917639817697,-9.88959732204551,0.7407678778150986,-0.1107690284583342,2747730.0,2747798.0,68.0,517.8600679422173,10.222816345070289,10.883423121119966,3.0581983425773474,318.0,3.0284416719993086,1.0,0.2976917639817697,-9.88959732204551,0.7407678778150986,-0.1107690284583342,2747730.0,2747798.0,68.0,517.8600679422173,10.222816345070289,10.883423121119966,3.0581983425773474,3.0284416719993086
73,2811.467707,3.5242592,1,74,1,8,2,3,1.0,-0.0915883,2749236.0,2752762.0,2751663.0,2751663.0,0.0,2751062.0,2749752.0,2749752.0,2749752.0,2750545.0,2751753.0,2752762.0,3526.0,516.0,793.0,1009.0,0.0,-90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08999983562239604,-11.056133652997325,0.6957679600039025,1.3396129379179598,2751039.0,2751076.0,37.0,551.2863514714504,11.164713525286492,11.177050896359924,-3.083892796690662,494.0,-3.067196054764975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2815.000417,3.5243813,1,75,2,2,2,4,2.0,-0.0332012,2752768.0,2756295.0,2755254.0,0.0,2755254.0,2754668.0,2753285.0,2753285.0,2753285.0,2754278.0,2755286.0,2756295.0,3527.0,517.0,993.0,1009.0,0.0,-32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1107690284583342,9.910366514881446,0.4292299852760381,1.0003827882643157,2754650.0,2754715.0,65.0,408.6375791527959,10.037398721897482,11.414806242640864,-0.05693322449085333,372.0,0.06798019333723418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2818.53334,3.5242947,1,76,2,8,2,2,1.0,-0.557797,2756301.0,2759827.0,2758264.0,2758264.0,0.0,2757777.0,2756818.0,2756818.0,2756818.0,2757411.0,2758819.0,2759827.0,3526.0,517.0,593.0,1008.0,0.0,-555.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13153822129426843,10.017674011200459,0.9553828704531196,1.4469204342369701,2757763.0,2757833.0,70.0,428.5913289273418,9.898347843608784,11.105230094662868,-0.04967897831452408,352.0,-0.07144071224724806,1.0,0.13153822129426843,10.017674011200459,0.9553828704531196,1.4469204342369701,2757763.0,2757833.0,70.0,428.5913289273418,9.898347843608784,11.105230094662868,-0.04967897831452408,-0.07144071224724806
76,2822.066124,3.5243581,1,77,1,7,2,1,1.0,-0.5664868,2759834.0,2763360.0,2761786.0,2761786.0,0.0,2761311.0,2760351.0,2760351.0,2760351.0,2760744.0,2762352.0,2763360.0,3526.0,517.0,393.0,1008.0,0.0,-566.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02769225711458158,-11.312287031307218,0.7511524742330696,1.2357669737382728,2761294.0,2761359.0,65.0,526.5000625119495,11.350329575609955,12.39836783712922,-3.098883597824789,550.0,-3.0848861763123456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2825.598878,3.5244364,1,78,2,1,2,1,2.0,-0.474829,2763367.0,2766893.0,2765411.0,0.0,2765411.0,2764833.0,2763883.0,2763883.0,2763883.0,2764276.0,2765884.0,2766893.0,3526.0,516.0,393.0,1009.0,0.0,-473.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.14192281771223947,9.616136283039,0.46730683880859075,0.8342292455768183,2764815.0,2764883.0,68.0,427.538146045649,9.764955169704706,11.13442101363361,-0.037584279605256635,539.0,-0.0591026836105877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2829.131802,3.5243222,1,79,2,5,2,1,2.0,-0.4748516,2766900.0,2770426.0,2768944.0,0.0,2768944.0,2768399.0,2767416.0,2767416.0,2767416.0,2767809.0,2769418.0,2770426.0,3526.0,516.0,393.0,1008.0,0.0,-474.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3773070031861947,10.60959600702467,0.0553845142291671,0.6507680421927026,2768385.0,2768456.0,71.0,387.5825528740069,10.24959608001428,12.046829104557704,-0.05812120436525241,576.0,-0.08025389412262322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2832.664701,3.524277663,1,80,1,8,1,1,1.0,-0.5581412,2770433.0,2773959.0,2772393.0,2772393.0,0.0,2771825.0,2770949.0,2770949.0,2770949.0,2771343.0,2772950.0,2773959.0,3526.0,516.0,394.0,1009.0,0.0,-557.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.14192281771223947,-11.509594363248624,0.6749987671679644,0.39807619602213284,2771804.0,2771889.0,85.0,593.6538832184204,11.371044036393824,12.72051599860079,3.1172369347469258,461.0,3.1023970516627384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2895.063964,3.799535,2,1,1,7,1,3,1.0,-0.3746435,2832833.0,2836633.0,2835255.0,2835255.0,0.0,2834699.0,2833616.0,2833616.0,2833616.0,2834406.0,2835624.0,2836634.0,3800.0,783.0,790.0,1010.0,0.0,-369.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3911531317434855,-10.287673518067644,-0.062307578507810525,-0.19730733194140657,2834682.0,2834751.0,69.0,532.2673956782379,10.679679936690215,11.727161046796864,3.1289515117428577,276.0,3.1005521953587305,1.0,-10.02113554333978,-33.26532385889301,0.0692306427864579,18.726888873736858,2835441.0,2835485.0,44.0,9720.881968343798,29.806048062630726,48.84945257682391,-2.4652193558740403,2.3870649688208943
81,2898.871941,3.524280539,2,2,1,8,2,2,1.0,-0.6579624,2836640.0,2840165.0,2838504.0,2838504.0,0.0,2838072.0,2837156.0,2837156.0,2837157.0,2837749.0,2839157.0,2840165.0,3525.0,517.0,592.0,1008.0,0.0,-653.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3080763603997368,-9.515751850998637,0.21807652477734077,0.11769209273697762,2838050.0,2838117.0,67.0,565.8314030167171,9.824341085348301,11.301912506724067,3.1313745455211204,301.0,-3.0987005214107386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2902.40465,3.5243991,2,3,1,10,1,2,1.0,-0.3913411,2840172.0,2843699.0,2842302.0,2842302.0,0.0,2841732.0,2840689.0,2840689.0,2840689.0,2841282.0,2842690.0,2843699.0,3527.0,517.0,593.0,1009.0,0.0,-388.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3461532139322894,-10.201135214584571,-0.0,0.05192298208984342,2841710.0,2841772.0,62.0,541.2524875943802,10.547416232916703,11.865888308779228,-3.136669818398368,428.0,3.1080384102304754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2905.937477,3.5244191,2,4,2,4,2,2,1.0,-0.2413192,2843705.0,2847231.0,2845983.0,2845983.0,0.0,2845331.0,2844221.0,2844222.0,2844222.0,2844814.0,2846222.0,2847232.0,3526.0,517.0,592.0,1010.0,1.0,-239.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21807652477734077,9.882674257766864,0.05192298208984342,0.5226913530377578,2845303.0,2845377.0,74.0,402.7151277906743,9.676056645121047,10.932038590322447,-0.04867213088893329,489.0,0.06241880999595715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,2909.470289,3.5244503,2,5,1,6,2,5,1.0,0.0594051,2847238.0,2850765.0,2849818.0,2849818.0,0.0,2849182.0,2847755.0,2847756.0,2847756.0,2848949.0,2849756.0,2850768.0,3527.0,518.0,1193.0,1012.0,1.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.418845388858071,-9.92421264343874,0.7788447313476512,0.9899981918463486,2849155.0,2849210.0,55.0,499.89452723274536,10.345213156012791,12.05702080267904,-3.121180495706434,206.0,-3.099089530648551,1.0,-9.917289579160093,-10.540365364238214,0.9796135954283796,0.9380752097565052,2849212.0,2849231.0,19.0,61.70908553731454,0.6244588628844515,0.6089640833876786,3.0750244898139703,3.039095954339442
85,2913.011497,3.524512,2,6,1,8,1,5,1.0,0.033652,2850781.0,2854305.0,2853332.0,2853332.0,0.0,2852780.0,2851297.0,2851297.0,2851298.0,2852487.0,2853297.0,2854305.0,3524.0,517.0,1189.0,1008.0,0.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3461532139322894,-8.57767664124213,0.33576861751432235,-0.5676912708489539,2852762.0,2852833.0,71.0,425.25141093338334,8.969446975927987,9.91712767720795,3.040695170259068,275.0,3.0265026664762806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2916.54435,3.5244287,2,7,2,7,1,3,1.0,-0.3830461,2854312.0,2857838.0,2856447.0,2856447.0,0.0,2855995.0,2854828.0,2854828.0,2854828.0,2855621.0,2856829.0,2857838.0,3526.0,516.0,793.0,1009.0,0.0,-382.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29076869970312236,10.571519153492122,0.4846144995052052,0.26653797472786445,2855970.0,2856061.0,91.0,425.4767652608753,10.28306312650767,11.075678261148234,0.021208940577221086,349.0,0.05941651855263671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2920.077191,3.5243709,2,8,1,5,2,3,2.0,0.0016199,2857844.0,2861371.0,2860364.0,0.0,2860364.0,2859744.0,2858361.0,2858361.0,2858361.0,2859154.0,2860362.0,2861371.0,3527.0,517.0,793.0,1009.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19384579980208289,-10.509211574984308,0.8446138419947854,0.8030754563229131,2859729.0,2859797.0,68.0,521.08962774035,10.703137979370982,11.892761039994287,3.1377116898923734,575.0,-3.1019978614698056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2923.610003,3.524507,2,9,2,8,2,2,1.0,-0.624792,2861377.0,2864904.0,2863271.0,2863271.0,0.0,2862794.0,2861894.0,2861894.0,2861894.0,2862487.0,2863895.0,2864904.0,3527.0,517.0,593.0,1009.0,0.0,-624.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04153838567187631,10.249596664535087,0.5573066744309868,0.4396145816940092,2862777.0,2862844.0,67.0,418.4120758712756,10.20873671192281,11.676008056728154,0.01152882117029029,290.0,0.04270399260204656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2927.142806,3.5244377,2,10,1,3,2,3,2.0,-0.3913703,2864910.0,2868436.0,2867037.0,0.0,2867037.0,2866526.0,2865427.0,2865427.0,2865427.0,2866220.0,2867428.0,2868436.0,3526.0,517.0,793.0,1008.0,0.0,-391.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21807652477734077,-10.519596171402275,0.5573066744309868,0.41538385671874734,2866507.0,2866578.0,71.0,528.6573577364311,10.738610571971991,11.91392885406164,3.128376144005068,287.0,3.101195915999648,1.0,0.21807652477734077,-10.519596171402275,0.5573066744309868,0.41538385671874734,2866507.0,2866578.0,71.0,528.6573577364311,10.738610571971991,11.91392885406164,3.128376144005068,3.101195915999648
90,2930.675748,3.524461672,2,11,1,9,1,5,1.0,-0.2161851,2868444.0,2871970.0,2870746.0,2870746.0,0.0,2870320.0,2868959.0,2868959.0,2868959.0,2870152.0,2870961.0,2871970.0,3526.0,515.0,1193.0,1009.0,0.0,-215.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06576911064713421,-9.96228949697129,0.2319226533346355,-0.8965368240846289,2870304.0,2870380.0,76.0,508.0704995511545,10.091351754349231,11.326747268951443,3.029533865092419,152.0,3.0079505871615435,1.0,-1.3188437450820236,-1.325766809360667,-0.01384612855729079,-0.05884604636849078,2871515.0,2871534.0,19.0,32.436154904545425,0.04552934682181354,0.19824639110242268,1.7234456551901027,-1.1383885512243657
91,2934.208588,3.5242895,2,12,2,3,1,1,2.0,-0.3326424,2871976.0,2875501.0,2874163.0,0.0,2874163.0,2873602.0,2872492.0,2872492.0,2872492.0,2872885.0,2874493.0,2875501.0,3525.0,516.0,393.0,1008.0,0.0,-330.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0034615321393236813,9.92767417557806,0.3773070031861947,-0.31846095681770786,2873577.0,2873632.0,55.0,382.5510729448881,9.955478366169414,11.331269810119887,0.06994496655738222,692.0,0.07613929136822094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2937.74132,3.5243844,2,13,1,7,1,5,1.0,-0.0497619,2875509.0,2879034.0,2877978.0,2877978.0,0.0,2877442.0,2876025.0,2876025.0,2876025.0,2877218.0,2878026.0,2879034.0,3525.0,516.0,1193.0,1008.0,0.0,-48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22499958905598813,-9.297675326221295,0.08999983562239604,-0.588460463684892,2877405.0,2877496.0,91.0,503.911912871876,9.5468133908539,11.302811514349182,3.0704660206289334,187.0,3.0514318513584233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2941.274094,3.5244729,2,14,1,1,1,3,2.0,-0.2746093,2879041.0,2882568.0,2881285.0,0.0,2881285.0,2880708.0,2879558.0,2879558.0,2879558.0,2880351.0,2881559.0,2882568.0,3527.0,517.0,793.0,1009.0,0.0,-274.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18346120338411182,-10.973056881653575,0.34961474607161314,-0.38423006746484206,2880688.0,2880757.0,69.0,533.6800017168904,11.180627173469624,12.007476724901233,3.0759100467627025,337.0,3.066280034300902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2944.806992,3.5244306,2,15,1,5,1,1,2.0,-0.2656063,2882574.0,2886100.0,2884828.0,0.0,2884828.0,2884217.0,2883091.0,2883091.0,2883091.0,2883484.0,2885092.0,2886100.0,3526.0,517.0,393.0,1008.0,0.0,-264.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.16615354268749735,-10.422673271501235,-0.1384612855729158,-0.1488458819908829,2884203.0,2884263.0,60.0,536.9334265865905,10.256524985948614,11.432078703731921,3.1405801665918625,719.0,3.110400108190889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2948.339812,3.5245561,2,16,2,2,1,3,2.0,-0.1664793,2886107.0,2889633.0,2888460.0,0.0,2888460.0,2887883.0,2886623.0,2886624.0,2886624.0,2887417.0,2888624.0,2889633.0,3526.0,517.0,793.0,1009.0,1.0,-164.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11423056059765394,9.83075127567702,0.2699995068671842,0.23538418547395523,2887863.0,2887928.0,65.0,413.9462755597146,9.71658237381033,10.51990598478743,0.003562507194551419,446.0,0.04509457289364981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2951.872704,3.5243708,2,17,2,3,1,3,2.0,-0.274848,2889640.0,2893166.0,2891883.0,0.0,2891883.0,2891383.0,2890156.0,2890156.0,2890156.0,2890950.0,2892158.0,2893166.0,3526.0,516.0,794.0,1008.0,0.0,-275.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14192281771223947,9.823828211398373,0.4049992603007802,-0.578075867266925,2891364.0,2891437.0,73.0,366.3677432649831,9.731686840354602,10.70539074389994,0.10119055971849673,414.0,0.11569199384299035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2955.405501,3.5243963,2,18,2,10,1,2,1.0,-0.3664707,2893173.0,2896699.0,2895325.0,2895325.0,0.0,2894906.0,2893689.0,2893689.0,2893689.0,2894282.0,2895690.0,2896699.0,3526.0,516.0,593.0,1009.0,0.0,-365.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.048461449950519736,10.49190391428769,0.05884604636849078,-0.16615354268749735,2894885.0,2894953.0,68.0,428.1010212407322,10.54276656417602,11.9135376183712,0.02134322818067345,603.0,0.03138503980380744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2958.93836,3.5243867,2,19,2,2,2,4,2.0,-0.2081841,2896705.0,2900231.0,2899016.0,0.0,2899016.0,2898588.0,2897222.0,2897222.0,2897222.0,2898215.0,2899223.0,2900231.0,3526.0,517.0,993.0,1008.0,0.0,-207.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2699995068671842,11.17728727787363,0.5053836923411433,1.5576894626953024,2898571.0,2898640.0,69.0,404.4062894862948,10.957932010825191,11.875768143435618,-0.096179636661965,356.0,-0.11274947034999865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2962.471219,3.5244034,2,20,2,3,1,4,2.0,-0.1579599,2900238.0,2903764.0,2902600.0,0.0,2902600.0,2902038.0,2900755.0,2900755.0,2900755.0,2901748.0,2902756.0,2903764.0,3526.0,517.0,993.0,1008.0,0.0,-156.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2388457176132789,9.893058854184831,0.578075867266925,-0.7269217492578078,2902020.0,2902083.0,63.0,447.37392158203215,9.742014682060686,11.027840554884932,0.13435950891273254,272.0,0.15219590027083754,1.0,-0.32192248895702763,-0.4049992603007802,0.6992294921432263,0.7753831992083275,2903449.0,2903473.0,24.0,34.98355441866939,0.11269932136734195,0.23233560296648512,-2.39964538558391,-1.1404697136723383
100,2966.004021,3.5244011,2,21,2,9,1,5,1.0,0.0334351,2903771.0,2907297.0,2906323.0,2906323.0,0.0,2905764.0,2904288.0,2904288.0,2904288.0,2905481.0,2906289.0,2907297.0,3526.0,517.0,1193.0,1008.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21115346049869735,10.498826978566337,0.7373063456757749,-0.623075785078121,2905748.0,2905815.0,67.0,412.3200794558528,10.37722824052862,11.367891314864817,0.13147142867402384,267.0,0.15038055117907886,1.0,0.21115346049869735,10.498826978566337,0.7373063456757749,-0.623075785078121,2905748.0,2905815.0,67.0,412.3200794558528,10.37722824052862,11.367891314864817,0.13147142867402384,0.15038055117907886
101,2969.536886,3.5243888,2,22,2,4,1,4,2.0,-0.1081828,2907304.0,2910830.0,2909714.0,0.0,2909714.0,2909237.0,2907820.0,2907820.0,2907821.0,2908813.0,2909821.0,2910830.0,3526.0,517.0,992.0,1009.0,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11769209273697762,11.817670723648364,0.3080763603997368,-0.5330759494557249,2909217.0,2909309.0,92.0,375.00330914758894,11.964966475804644,13.095115165821143,0.07035930470665024,404.0,0.08920003422321257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2973.069684,3.5243991,2,23,2,5,1,1,2.0,-0.2914369,2910837.0,2914362.0,2913065.0,0.0,2913065.0,2912636.0,2911353.0,2911353.0,2911353.0,2911746.0,2913355.0,2914362.0,3525.0,516.0,393.0,1007.0,0.0,-290.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3426916817929658,8.903060662338486,0.33230708537499865,0.31499942467838415,2912617.0,2912684.0,67.0,389.99928769704815,8.560386477151878,9.726304760246936,0.002021833071970558,871.0,0.04485766862216451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2976.602535,3.5244271,2,24,1,10,1,5,1.0,-0.0331432,2914369.0,2917895.0,2916855.0,2916855.0,0.0,2916329.0,2914886.0,2914886.0,2914886.0,2916079.0,2916887.0,2917895.0,3526.0,517.0,1193.0,1008.0,0.0,-32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2423072497526026,-9.62652087945697,0.5296144173164012,-1.0869210917473882,2916307.0,2916383.0,76.0,491.0077559284704,10.000347778749608,10.871936256758959,2.979232337468568,228.0,2.9597457063453083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2980.13545,3.716101,2,25,2,10,1,5,1.0,0.0015644,2917903.0,2921621.0,2920613.0,2920613.0,0.0,2920029.0,2918612.0,2918612.0,2918612.0,2919802.0,2920611.0,2921621.0,3718.0,709.0,1190.0,1010.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2526918461705697,12.125747084048097,0.46730683880859075,-0.6611526386106736,2920008.0,2920080.0,72.0,421.82942935268954,11.926561175538753,13.350531734634776,0.09475908643924719,206.0,0.10885335770453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2983.868331,3.524260122,2,26,2,4,1,5,2.0,0.3668739,2921637.0,2925161.0,2924521.0,0.0,2924521.0,2923586.0,2922153.0,2922153.0,2922153.0,2923343.0,2924152.0,2925161.0,3524.0,516.0,1190.0,1009.0,0.0,369.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11769209273697762,9.695751522243423,0.32192248895702763,-0.6334603814960881,2923558.0,2923629.0,71.0,463.630705178833,9.625589793062685,11.247778768200204,0.09941816942189949,215.0,0.11473550198902244,1.0,0.11769209273697762,9.695751522243423,0.32192248895702763,-0.6334603814960881,2923558.0,2923629.0,71.0,463.630705178833,9.625589793062685,11.247778768200204,0.09941816942189949,0.11473550198902244
106,2987.401091,3.5243252,2,27,2,1,1,4,2.0,0.2000679,2925168.0,2928693.0,2927886.0,0.0,2927886.0,2927078.0,2925684.0,2925684.0,2925685.0,2926678.0,2927685.0,2928694.0,3525.0,517.0,993.0,1009.0,0.0,201.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.29076869970312236,10.568057621352795,0.5088452244804671,-0.03461532139322895,2927061.0,2927132.0,71.0,408.4530511814026,10.291647921687977,11.077608651384548,0.05283055135274221,383.0,0.07161915077381706,1.0,13.198822047238195,15.4072795521262,-1.0730749631900973,-1.394997452147125,2927752.0,2927797.0,45.0,242.50565717051535,2.2317971771181266,2.7555622205036427,0.14474854939809836,0.17423558136752215
107,2990.933865,3.5243889,2,28,1,9,2,3,1.0,0.0595652,2928701.0,2932226.0,2931277.0,2931277.0,0.0,2931284.0,2929217.0,2929217.0,2929217.0,2930010.0,2931217.0,2932227.0,3525.0,516.0,793.0,1010.0,0.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2994.466714,3.5243957,2,29,2,10,2,5,1.0,0.0500737,2932234.0,2935759.0,2934802.0,2934802.0,0.0,2934210.0,2932750.0,2932750.0,2932750.0,2933943.0,2934751.0,2935759.0,3525.0,516.0,1193.0,1008.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6369219136354117,10.5230577035416,0.1349997534335921,1.2426900380169184,2934186.0,2934281.0,95.0,414.904815340328,9.947997719291271,11.24464210176554,-0.1115794465503175,243.0,-0.11228898475145724,1.0,12.4580541694231,-33.26532385889301,1.145767138115879,18.726888873736858,2934817.0,2934857.0,40.0,20079.694595144792,48.98696908161419,61.46209849687924,-2.774510138412499,-2.676156768531369
109,2997.999476,3.5244821,2,30,1,2,2,1,2.0,-0.1581656,2935766.0,2939293.0,2938127.0,0.0,2938127.0,2937449.0,2936283.0,2936283.0,2936283.0,2936675.0,2938284.0,2939293.0,3527.0,517.0,392.0,1009.0,0.0,-157.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1107690284583342,-10.453827060755142,0.5711528029882775,0.9449982740351486,2937432.0,2937512.0,80.0,563.3075615887998,10.571208585797885,12.038164204489842,-3.1062207813270057,757.0,-3.084339624265171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,3001.532496,3.524302973,2,31,1,8,2,3,1.0,-0.2332028,2939299.0,2942825.0,2941585.0,2941585.0,0.0,2941075.0,2939816.0,2939816.0,2939816.0,2940609.0,2941817.0,2942825.0,3526.0,517.0,793.0,1008.0,0.0,-232.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.41538385671874734,-11.20497953498821,0.6646141707499973,0.8030754563229131,2941048.0,2941137.0,89.0,526.8321645799829,11.62118827327592,12.87747274546973,-3.1296778167897914,439.0,3.09426526554275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,3005.065179,3.5244832,2,32,2,7,1,1,1.0,-0.1582104,2942832.0,2946358.0,2945193.0,2945193.0,0.0,2944625.0,2943348.0,2943348.0,2943349.0,2943742.0,2945350.0,2946359.0,3526.0,517.0,393.0,1009.0,0.0,-157.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.17999967124479208,10.450365528615821,0.3946146638828092,-0.12461515701562499,2944596.0,2944676.0,80.0,439.0562329830022,10.643038282808055,12.140068954207605,0.048805237227080515,854.0,0.07220131929583741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
