2325910	  940.5	  511.0	 3645.0	...
2325911	  940.8	  511.0	 3645.0	...
2325912	  940.9	  512.0	 3653.0	...
2325913	  940.9	  512.0	 3653.0	...
2325914	  941.0	  512.1	 3657.0	...
2325915	  940.9	  512.1	 3660.0	...
2325916	  940.9	  512.1	 3660.0	...
2325917	  940.9	  511.6	 3660.0	...
2325918	  940.2	  512.0	 3651.0	...
2325919	  940.2	  512.0	 3652.0	...
2325920	  940.3	  512.6	 3652.0	...
2325921	  941.0	  512.5	 3655.0	...
2325922	  941.0	  512.4	 3657.0	...
2325923	  940.8	  512.6	 3659.0	...
2325924	  940.7	  512.6	 3659.0	...
2325925	  940.7	  512.2	 3657.0	...
2325926	  940.7	  511.8	 3653.0	...
2325927	  940.5	  511.8	 3654.0	...
2325928	  940.5	  511.6	 3656.0	...
2325929	  940.9	  511.3	 3652.0	...
2325930	  940.9	  511.3	 3653.0	...
2325931	  939.5	  511.3	 3655.0	...
2325932	  939.6	  511.2	 3655.0	...
2325933	  939.5	  511.2	 3655.0	...
2325934	  939.7	  512.4	 3656.0	...
2325935	  939.8	  512.4	 3656.0	...
2325936	  939.8	  512.4	 3661.0	...
2325937	  939.9	  512.7	 3661.0	...
2325938	  939.9	  512.7	 3660.0	...
2325939	  939.6	  511.3	 3659.0	...
2325940	  939.4	  511.3	 3660.0	...
2325941	  939.5	  512.4	 3660.0	...
2325942	  939.5	  512.4	 3652.0	...
2325943	  939.6	  512.4	 3652.0	...
2325944	  939.6	  512.3	 3650.0	...
2325945	  939.8	  512.3	 3650.0	...
2325946	  939.9	  512.5	 3650.0	...
2325947	  940.2	  512.7	 3650.0	...
2325948	  940.2	  512.7	 3647.0	...
2325949	  939.8	  512.4	 3647.0	...
2325950	  939.4	  512.3	 3649.0	...
2325951	  939.4	  511.9	 3654.0	...
2325952	  939.4	  511.9	 3654.0	...
2325953	  939.5	  511.9	 3649.0	...
2325954	  939.5	  511.9	 3649.0	...
2325955	  939.8	  512.7	 3649.0	...
2325956	  940.0	  512.7	 3649.0	...
2325957	  940.7	  512.7	 3651.0	...
2325958	  940.7	  512.7	 3651.0	...
2325959	  941.1	  513.1	 3653.0	...
2325960	  941.1	  513.1	 3652.0	...
2325961	  939.1	  513.1	 3652.0	...
2325962	  938.7	  513.1	 3654.0	...
2325963	  938.7	  513.5	 3657.0	...
2325964	  939.0	  513.5	 3657.0	...
2325965	  938.8	  512.9	 3646.0	...
2325966	  938.8	  512.9	 3643.0	...
2325967	  938.9	  512.4	 3643.0	...
2325968	  938.9	  512.3	 3643.0	...
2325969	  938.9	  512.3	 3643.0	...
2325970	  938.9	  512.3	 3643.0	...
2325971	  938.6	  512.3	 3643.0	...
2325972	  938.6	  512.3	 3643.0	...
2325973	  938.8	  512.3	 3643.0	...
2325974	  939.1	  513.2	 3643.0	...
2325975	  939.1	  513.2	 3641.0	...
2325976	  939.2	  513.5	 3645.0	...
2325977	  939.0	  513.8	 3645.0	...
2325978	  938.9	  514.0	 3644.0	...
2325979	  938.9	  513.5	 3642.0	...
2325980	  939.2	  513.5	 3638.0	...
2325981	  939.5	  513.7	 3638.0	...
2325982	  939.7	  513.8	 3638.0	...
2325983	  939.7	  514.0	 3638.0	...
2325984	  939.8	  514.2	 3639.0	...
2325985	  939.8	  515.1	 3640.0	...
2325986	  939.6	  515.4	 3638.0	...
2325987	  939.6	  515.4	 3637.0	...
2325988	  939.2	  515.5	 3637.0	...
2325989	  939.1	  515.5	 3637.0	...
2325990	  938.6	  514.5	 3637.0	...
2325991	  938.6	  514.5	 3638.0	...
2325992	  938.7	  514.5	 3638.0	...
2325993	  938.8	  515.2	 3643.0	...
2325994	  938.9	  515.2	 3641.0	...
2325995	  938.9	  515.5	 3641.0	...
2325996	  938.8	  515.5	 3640.0	...
2325997	  938.7	  515.5	 3639.0	...
2325998	  938.7	  515.5	 3637.0	...
2325999	  938.7	  515.5	 3637.0	...
2326000	  938.7	  515.5	 3632.0	...
2326001	  938.6	  515.5	 3632.0	...
2326002	  938.5	  515.5	 3633.0	...
2326003	  938.3	  514.7	 3633.0	...
2326004	  937.8	  513.5	 3633.0	...
2326005	  937.8	  513.5	 3633.0	...
2326006	  937.9	  513.5	 3625.0	...
2326007	  937.9	  513.7	 3625.0	...
2326008	  937.9	  513.9	 3634.0	...
2326009	  937.7	  513.8	 3634.0	...
2326010	  937.8	  513.7	 3630.0	...
2326011	  937.7	  513.7	 3627.0	...
2326012	  937.7	  513.7	 3627.0	...
2326013	  937.9	  513.9	 3628.0	...
2326014	  937.9	  513.8	 3628.0	...
2326015	  937.7	  513.8	 3620.0	...
2326016	  937.7	  513.8	 3620.0	...
2326017	  938.6	  513.8	 3621.0	...
2326018	  938.9	  513.8	 3621.0	...
2326019	  938.9	  513.8	 3621.0	...
2326020	  938.7	  514.0	 3626.0	...
2326021	  938.5	  514.3	 3626.0	...
2326022	  937.9	  514.3	 3613.0	...
2326023	  937.9	  514.4	 3613.0	...
2326024	  938.0	  516.0	 3616.0	...
2326025	  938.0	  516.0	 3616.0	...
2326026	  938.2	  516.0	 3611.0	...
2326027	  938.2	  515.8	 3611.0	...
2326028	  938.0	  515.6	 3620.0	...
2326029	  937.7	  514.2	 3617.0	...
2326030	  937.7	  514.2	 3616.0	...
2326031	  938.0	  514.2	 3616.0	...
2326032	  938.7	  514.2	 3617.0	...
2326033	  938.8	  514.2	 3617.0	...
2326034	  938.9	  514.2	 3610.0	...
2326035	  938.9	  514.2	 3610.0	...
2326036	  937.5	  514.2	 3598.0	...
2326037	  937.7	  514.2	 3598.0	...
2326038	  938.0	  515.1	 3603.0	...
2326039	  938.1	  515.1	 3606.0	...
2326040	  938.1	  515.3	 3606.0	...
2326041	  937.7	  515.3	 3599.0	...
2326042	  937.7	  515.3	 3592.0	...
2326043	  937.7	  515.0	 3592.0	...
2326044	  937.7	  514.8	 3590.0	...
2326045	  937.4	  514.8	 3591.0	...
2326046	  937.5	  515.1	 3591.0	...
2326047	  937.7	  515.1	 3586.0	...
2326048	  938.6	  513.9	 3588.0	...
2326049	  938.5	  513.6	 3591.0	...
2326050	  938.0	  512.8	 3595.0	...
2326051	  937.1	  512.4	 3595.0	...
2326052	  937.1	  512.4	 3591.0	...
2326053	  938.0	  512.6	 3581.0	...
2326054	  938.0	  512.9	 3577.0	...
2326055	  937.4	  514.2	 3577.0	...
2326056	  937.4	  515.2	 3586.0	...
2326057	  937.6	  515.2	 3593.0	...
2326058	  938.3	  515.2	 3593.0	...
2326059	  938.3	  515.2	 3593.0	...
2326060	  937.1	  513.7	 3583.0	...
2326061	  937.1	  513.7	 3583.0	...
2326062	  936.8	  514.8	 3584.0	...
2326063	  936.8	  514.8	 3585.0	...
2326064	  937.5	  514.4	 3583.0	...
2326065	  937.5	  514.4	 3581.0	...
2326066	  937.4	  514.4	 3581.0	...
2326067	  937.4	  514.4	 3580.0	...
2326068	  937.3	  513.9	 3574.0	...
2326069	  937.4	  513.9	 3574.0	...
2326070	  937.4	  514.9	 3575.0	...
2326071	  937.5	  514.9	 3578.0	...
2326072	  937.5	  514.9	 3578.0	...
2326073	  937.4	  514.4	 3581.0	...
2326074	  937.4	  514.4	 3581.0	...
2326075	  937.5	  514.3	 3581.0	...
2326076	  937.5	  514.2	 3581.0	...
2326077	  937.3	  513.3	 3581.0	...
2326078	  937.2	  513.3	 3577.0	...
2326079	  937.5	  514.5	 3577.0	...
2326080	  937.5	  513.8	 3576.0	...
2326081	  937.3	  513.7	 3575.0	...
2326082	  937.1	  513.7	 3576.0	...
2326083	  937.2	  513.7	 3576.0	...
2326084	  937.1	  512.8	 3572.0	...
2326085	  937.3	  512.8	 3568.0	...
2326086	  937.3	  512.9	 3568.0	...
2326087	  937.1	  512.9	 3572.0	...
2326088	  936.9	  512.9	 3572.0	...
2326089	  937.1	  512.9	 3572.0	...
2326090	  937.2	  512.8	 3572.0	...
2326091	  937.2	  512.7	 3568.0	...
2326092	  936.9	  512.7	 3568.0	...
2326093	  936.9	  512.8	 3569.0	...
2326094	  936.8	  512.9	 3579.0	...
2326095	  936.8	  513.3	 3578.0	...
2326096	  936.8	  513.9	 3577.0	...
2326097	  936.8	  513.9	 3563.0	...
2326098	  936.9	  515.0	 3563.0	...
2326099	  936.2	  515.0	 3576.0	...
2326100	  935.8	  514.0	 3576.0	...
2326101	  935.8	  514.0	 3569.0	...
2326102	  935.5	  514.3	 3568.0	...
2326103	  935.5	  514.8	 3567.0	...
2326104	  936.2	  514.7	 3567.0	...
2326105	  936.3	  514.7	 3567.0	...
2326106	  936.3	  514.8	 3565.0	...
2326107	  936.3	  514.8	 3566.0	...
2326108	  937.0	  514.9	 3566.0	...
2326109	  937.0	  514.9	 3566.0	...
2326110	  937.3	  514.9	 3566.0	...
2326111	  937.6	  515.3	 3565.0	...
2326112	  937.6	  515.3	 3558.0	...
2326113	  937.6	  513.3	 3556.0	...
2326114	  937.5	  513.3	 3556.0	...
2326115	  937.6	  515.7	 3562.0	...
2326116	  937.6	  515.7	 3562.0	...
2326117	  936.5	  515.8	 3567.0	...
2326118	  936.5	  515.8	 3564.0	...
2326119	  936.4	  515.7	 3564.0	...
2326120	  936.4	  515.7	 3568.0	...
2326121	  937.3	  516.1	 3568.0	...
2326122	  937.3	  516.1	 3563.0	...
2326123	  937.5	  516.1	 3559.0	...
2326124	  937.7	  516.1	 3561.0	...
2326125	  937.7	  515.8	 3562.0	...
2326126	  937.8	  515.6	 3562.0	...
2326127	  937.8	  515.6	 3562.0	...
2326128	  937.5	  515.7	 3573.0	...
2326129	  937.4	  516.3	 3573.0	...
2326130	  937.4	  516.6	 3573.0	...
2326131	  937.2	  516.6	 3564.0	...
2326132	  937.2	  516.6	 3564.0	...
2326133	  937.1	  516.6	 3566.0	...
2326134	  936.9	  516.6	 3566.0	...
2326135	  936.9	  515.6	 3563.0	...
2326136	  936.9	  515.6	 3559.0	...
2326137	  936.9	  516.2	 3559.0	...
2326138	  937.2	  516.2	 3558.0	...
2326139	  937.5	  516.0	 3558.0	...
2326140	  938.2	  515.8	 3569.0	...
2326141	  938.4	  515.8	 3569.0	...
2326142	  938.4	  515.7	 3569.0	...
2326143	  938.2	  515.7	 3559.0	...
2326144	  938.3	  515.7	 3559.0	...
2326145	  938.3	  515.8	 3559.0	...
2326146	  937.3	  515.8	 3559.0	...
2326147	  937.1	  515.7	 3560.0	...
2326148	  937.0	  515.5	 3560.0	...
2326149	  937.0	  515.4	 3558.0	...
2326150	  937.2	  515.2	 3558.0	...
2326151	  937.3	  515.2	 3559.0	...
2326152	  937.3	  515.3	 3559.0	...
2326153	  937.7	  515.4	 3566.0	...
2326154	  937.7	  515.4	 3566.0	...
2326155	  937.4	  515.4	 3566.0	...
2326156	  937.5	  516.6	 3560.0	...
2326157	  938.1	  516.6	 3561.0	...
2326158	  938.8	  516.5	 3561.0	...
2326159	  938.8	  516.4	 3556.0	...
2326160	  937.3	  516.0	 3556.0	...
2326161	  937.3	  515.6	 3554.0	...
2326162	  937.4	  515.1	 3554.0	...
2326163	  937.5	  515.1	 3555.0	...
2326164	  937.6	  515.1	 3555.0	...
2326165	  937.6	  515.1	 3551.0	...
2326166	  937.8	  515.2	 3551.0	...
2326167	  937.8	  515.2	 3559.0	...
2326168	  938.1	  515.2	 3560.0	...
2326169	  938.1	  515.7	 3560.0	...
2326170	  937.7	  516.2	 3560.0	...
2326171	  937.7	  516.1	 3560.0	...
2326172	  937.7	  516.1	 3560.0	...
2326173	  937.7	  517.2	 3575.0	...
2326174	  938.7	  517.5	 3576.0	...
2326175	  938.7	  517.7	 3576.0	...
2326176	  938.6	  517.7	 3576.0	...
2326177	  938.6	  517.4	 3576.0	...
2326178	  938.6	  517.1	 3582.0	...
2326179	  939.0	  517.1	 3582.0	...
2326180	  939.0	  517.2	 3584.0	...
2326181	  938.0	  517.4	 3584.0	...
2326182	  938.0	  517.4	 3572.0	...
2326183	  938.0	  517.3	 3573.0	...
2326184	  937.9	  517.2	 3575.0	...
2326185	  937.9	  517.1	 3575.0	...
2326186	  938.0	  516.9	 3574.0	...
2326187	  938.1	  517.1	 3574.0	...
2326188	  938.3	  517.4	 3574.0	...
2326189	  938.3	  517.2	 3574.0	...
2326190	  938.3	  517.2	 3570.0	...
2326191	  938.3	  516.9	 3570.0	...
2326192	  938.3	  516.9	 3572.0	...
2326193	  938.0	  517.4	 3573.0	...
2326194	  938.1	  517.3	 3571.0	...
2326195	  938.1	  517.2	 3571.0	...
2326196	  937.8	  516.8	 3569.0	...
2326197	  937.6	  516.8	 3568.0	...
2326198	  937.6	  516.9	 3568.0	...
2326199	  937.6	  516.9	 3567.0	...
2326200	  937.4	  515.7	 3567.0	...
2326201	  937.1	  515.7	 3567.0	...
2326202	  936.8	  515.7	 3566.0	...
2326203	  936.9	  516.0	 3566.0	...
2326204	  937.0	  516.3	 3570.0	...
2326205	  937.5	  516.3	 3571.0	...
2326206	  937.5	  516.3	 3573.0	...
2326207	  937.5	  516.9	 3573.0	...
2326208	  937.5	  516.9	 3572.0	...
2326209	  937.5	  516.9	 3571.0	...
2326210	  937.4	  517.0	 3569.0	...
2326211	  937.4	  517.0	 3568.0	...
2326212	  937.4	  516.9	 3552.0	...
2326213	  935.9	  516.9	 3552.0	...
2326214	  933.9	  520.4	 3552.0	...
2326215	  933.4	  522.0	 3563.0	...
2326216	  931.4	  525.0	 3580.0	...
2326217	  926.9	  529.3	 3580.0	...
2326218	  924.0	  532.6	 3569.0	...
2326219	  919.8	  541.9	 3569.0	...
2326220	  917.1	  551.4	 3583.0	...
2326221	  912.5	  559.6	 3586.0	...
2326222	  907.9	  571.6	 3607.0	...
2326223	  901.5	  582.9	 3607.0	...
2326224	  898.3	  594.7	 3603.0	...
2326225	  895.2	  607.0	 3603.0	...
2326226	  892.4	  619.5	 3602.0	...
2326227	  888.5	  628.5	 3600.0	...
2326228	  886.6	  640.3	 3600.0	...
2326229	  887.0	  650.3	 3603.0	...
2326230	  888.9	  659.8	 3605.0	...
2326231	  890.1	  674.1	 3605.0	...
2326232	  892.3	  680.7	 3602.0	...
2326233	  893.3	  688.1	 3602.0	...
2326234	  895.0	  693.2	 3608.0	...
2326235	  897.4	  696.9	 3627.0	...
2326236	  898.2	  699.9	 3650.0	...
2326237	  900.2	  701.3	 3650.0	...
2326238	  900.2	  701.3	 3647.0	...
2326239	  900.2	  699.6	 3649.0	...
2326240	  900.9	  696.8	 3649.0	...
2326241	  901.5	  695.0	 3623.0	...
2326242	  901.2	  690.0	 3615.0	...
2326243	  900.8	  684.0	 3603.0	...
2326244	  899.3	  677.0	 3593.0	...
2326245	  899.1	  670.6	 3593.0	...
2326246	  897.6	  663.1	 3593.0	...
2326247	  896.4	  656.8	 3597.0	...
2326248	  896.1	  653.0	 3597.0	...
2326249	  894.6	  649.5	 3598.0	...
2326250	  894.5	  648.4	 3598.0	...
2326251	  894.4	  644.8	 3598.0	...
2326252	  894.7	  644.8	 3586.0	...
2326253	  894.7	  644.8	 3586.0	...
2326254	  895.1	  644.7	 3586.0	...
2326255	  896.3	  644.7	 3592.0	...
2326256	  896.3	  647.2	 3593.0	...
2326257	  896.5	  648.6	 3593.0	...
2326258	  896.6	  649.8	 3593.0	...
2326259	  896.6	  650.9	 3590.0	...
2326260	  896.5	  651.0	 3590.0	...
2326261	  895.8	  651.1	 3592.0	...
2326262	  895.8	  652.4	 3593.0	...
2326263	  895.5	  652.4	 3593.0	...
2326264	  895.5	  652.4	 3593.0	...
2326265	  895.7	  652.4	 3594.0	...
2326266	  895.7	  651.9	 3594.0	...
2326267	  895.0	  651.4	 3583.0	...
2326268	  894.8	  650.8	 3583.0	...
2326269	  894.8	  650.8	 3583.0	...
2326270	  894.8	  650.8	 3583.0	...
2326271	  895.6	  651.6	 3583.0	...
2326272	  895.5	  651.3	 3583.0	...
2326273	  895.5	  651.3	 3583.0	...
2326274	  895.5	  651.9	 3583.0	...
2326275	  894.6	  652.4	 3583.0	...
2326276	  894.9	  652.9	 3588.0	...
2326277	  895.2	  653.5	 3588.0	...
2326278	  896.3	  653.3	 3590.0	...
2326279	  896.3	  653.3	 3590.0	...
2326280	  896.1	  653.8	 3590.0	...
2326281	  895.9	  653.8	 3590.0	...
2326282	  895.9	  653.8	 3590.0	...
2326283	  897.2	  653.8	 3578.0	...
2326284	  897.2	  653.8	 3578.0	...
2326285	  897.1	  653.9	 3578.0	...
2326286	  897.0	  653.9	 3578.0	...
2326287	  897.4	  653.6	 3590.0	...
2326288	  897.7	  653.3	 3590.0	...
2326289	  897.7	  653.3	 3589.0	...
2326290	  897.7	  653.1	 3589.0	...
2326291	  897.7	  653.1	 3587.0	...
2326292	  898.1	  654.2	 3587.0	...
2326293	  898.1	  654.4	 3587.0	...
2326294	  898.1	  654.4	 3585.0	...
2326295	  898.1	  654.1	 3586.0	...
2326296	  897.2	  653.9	 3586.0	...
2326297	  897.2	  653.3	 3586.0	...
2326298	  897.2	  653.3	 3588.0	...
2326299	  897.5	  653.5	 3591.0	...
2326300	  897.7	  653.7	 3591.0	...
2326301	  897.6	  655.9	 3583.0	...
2326302	  897.6	  655.9	 3581.0	...
2326303	  897.6	  654.6	 3582.0	...
2326304	  897.6	  654.6	 3582.0	...
2326305	  898.0	  654.4	 3582.0	...
2326306	  897.8	  654.4	 3587.0	...
2326307	  897.7	  654.7	 3587.0	...
2326308	  897.7	  654.6	 3587.0	...
2326309	  897.7	  654.6	 3587.0	...
2326310	  897.8	  655.8	 3587.0	...
2326311	  898.0	  655.8	 3587.0	...
2326312	  898.4	  655.9	 3587.0	...
2326313	  897.8	  655.8	 3588.0	...
2326314	  897.9	  655.7	 3588.0	...
2326315	  897.9	  655.8	 3586.0	...
2326316	  898.4	  655.9	 3586.0	...
2326317	  898.9	  656.2	 3586.0	...
2326318	  898.9	  656.2	 3586.0	...
2326319	  898.9	  656.1	 3587.0	...
2326320	  898.8	  656.1	 3589.0	...
2326321	  898.7	  655.7	 3589.0	...
2326322	  898.6	  655.7	 3580.0	...
2326323	  899.1	  656.7	 3580.0	...
2326324	  899.2	  656.7	 3580.0	...
2326325	  899.1	  656.3	 3580.0	...
2326326	  899.1	  656.3	 3583.0	...
2326327	  899.0	  657.1	 3592.0	...
2326328	  899.0	  657.1	 3592.0	...
2326329	  898.9	  656.6	 3592.0	...
2326330	  898.9	  656.6	 3592.0	...
2326331	  900.0	  657.6	 3597.0	...
2326332	  900.0	  657.6	 3602.0	...
2326333	  900.6	  658.6	 3602.0	...
2326334	  900.7	  659.4	 3587.0	...
2326335	  900.7	  659.4	 3587.0	...
2326336	  900.7	  659.5	 3592.0	...
2326337	  901.0	  659.6	 3592.0	...
2326338	  901.1	  660.5	 3587.0	...
2326339	  901.2	  660.5	 3581.0	...
2326340	  902.3	  660.5	 3581.0	...
2326341	  902.3	  660.4	 3587.0	...
2326342	  902.3	  660.3	 3588.0	...
2326343	  902.3	  660.0	 3588.0	...
2326344	  902.6	  659.5	 3580.0	...
2326345	  902.6	  657.9	 3579.0	...
2326346	  902.6	  657.9	 3559.0	...
2326347	  902.8	  657.9	 3559.0	...
2326348	  903.0	  658.5	 3556.0	...
2326349	  904.0	  658.8	 3556.0	...
2326350	  904.0	  658.8	 3561.0	...
2326351	  904.0	  660.1	 3567.0	...
2326352	  905.0	  659.6	 3572.0	...
2326353	  905.2	  659.6	 3572.0	...
2326354	  905.2	  661.8	 3572.0	...
2326355	  905.3	  663.6	 3572.0	...
2326356	  907.4	  663.6	 3572.0	...
2326357	  907.5	  662.4	 3573.0	...
2326358	  908.4	  659.7	 3573.0	...
2326359	  908.3	  657.2	 3580.0	...
2326360	  908.2	  654.0	 3580.0	...
2326361	  906.7	  649.1	 3578.0	...
2326362	  902.5	  651.9	 3576.0	...
2326363	  901.3	  654.6	 3560.0	...
2326364	  901.6	  665.7	 3509.0	...
2326365	  904.3	  685.5	 3442.0	...
2326366	  910.4	  709.8	 3336.0	...
2326367	  910.6	  739.1	 3145.0	...
2326368	  816.7	  777.4	 2574.0	...
2326369	  814.6	  825.6	 2291.0	...
2326370	  812.3	  866.0	 2064.0	...
2326371	  852.7	  874.7	 1899.0	...
2326372	  971.7	  877.4	 1899.0	...
2326373	  971.7	  877.4	 1899.0	...
2326374	 -667.8	 1092.7	  791.0	...
2326375	 -667.8	 1092.7	  791.0	...
2326376	 -667.8	 1092.7	  791.0	...
2326377	   -1.0	   -1.0	    0.0	...
2326378	   -1.0	   -1.0	    0.0	...
2326379	   -1.0	   -1.0	    0.0	...
