,onset,duration,run_number,trial_number,task,ext_mot_pos,ext_mot_ver_dir,staircase_num,fix_off_prct,trial_type,ext_mot_ori,direction_report,response_duration,trial_onset,trial_offset,button_press_onset,button_left,button_right,fix_break,motion_onset,motion_offset,fixation_onset,fixation_offset,response_onset,response_offset,trial_duration,fix_check_duration,fixation_duration,response_duration,motion_duration,reaction_time
69,684.0435174,3.5077739,1,70,1,1,1,1,2,1,-45,1.0,-0.9664727,664789.0,668297.0,666339.0,666339.0,0.0,0.0,665307.0,667298.0,665307.0,668298.0,667305.0,668298.0,3508.0,518.0,2991.0,993.0,1991.0,-966.0
70,687.559625,3.5079569,1,71,1,2,1,2,2,2,-45,1.0,-1.2329334,668304.0,671814.0,669590.0,669590.0,0.0,0.0,668822.0,670814.0,668822.0,671814.0,670821.0,671814.0,3510.0,518.0,2992.0,993.0,1992.0,-1231.0
71,691.0759043,3.5078942,1,72,1,1,1,1,1,2,-40,2.0,-1.1996192,671821.0,675330.0,673139.0,0.0,673139.0,0.0,672338.0,674331.0,672339.0,675330.0,674337.0,675330.0,3509.0,518.0,2991.0,993.0,1993.0,-1198.0
72,694.5921219,3.5080179,1,73,1,1,1,2,4,1,-40,1.0,-1.3162992,675337.0,678846.0,676538.0,676538.0,0.0,0.0,675855.0,677847.0,675855.0,678847.0,677853.0,678847.0,3509.0,518.0,2992.0,994.0,1992.0,-1315.0
73,698.1168153,3.507805,1,74,1,2,1,2,2,1,-35,1.0,-1.2078554,678863.0,682371.0,680172.0,680172.0,0.0,0.0,679380.0,681371.0,679380.0,682371.0,681378.0,682371.0,3508.0,517.0,2991.0,993.0,1991.0,-1206.0
74,701.6329557,3.5080345,1,75,1,1,2,1,2,1,-45,1.0,-1.0496555,682378.0,685887.0,683846.0,683846.0,0.0,0.0,682895.0,684887.0,682895.0,685887.0,684894.0,685887.0,3509.0,517.0,2992.0,993.0,1992.0,-1048.0
75,705.1491665,3.5079826,1,76,1,2,1,2,3,2,-30,1.0,-1.0329889,685894.0,689403.0,687379.0,687379.0,0.0,0.0,686412.0,688404.0,686412.0,689403.0,688410.0,689403.0,3509.0,518.0,2991.0,993.0,1992.0,-1031.0
76,708.6654271,3.5079198,1,77,1,2,2,2,3,2,-25,2.0,-1.3331013,689410.0,692920.0,690595.0,0.0,690595.0,0.0,689928.0,691920.0,689928.0,692920.0,691927.0,692920.0,3510.0,518.0,2992.0,993.0,1992.0,-1332.0
77,712.181679,3.5078965,1,78,1,1,1,2,5,2,-30,2.0,-0.9746446,692926.0,696436.0,694470.0,0.0,694470.0,0.0,693444.0,695436.0,693444.0,696436.0,695443.0,696436.0,3510.0,518.0,2992.0,993.0,1992.0,-973.0
78,715.6978945,3.5081042,1,79,1,1,2,2,3,1,-35,2.0,-1.1331234,696443.0,699952.0,697827.0,0.0,697827.0,0.0,696961.0,698953.0,696961.0,699952.0,698959.0,699952.0,3509.0,518.0,2991.0,993.0,1992.0,-1132.0
79,719.214135,3.5079267,1,80,1,2,2,1,2,2,-40,2.0,-1.2162656,699959.0,703468.0,701261.0,0.0,701261.0,0.0,700477.0,702468.0,700477.0,703469.0,702475.0,703469.0,3509.0,518.0,2992.0,994.0,1991.0,-1214.0
80,722.7303978,3.5080642,1,81,1,2,2,1,5,1,-45,2.0,-1.1747762,703475.0,706985.0,704818.0,0.0,704818.0,0.0,703993.0,705985.0,703993.0,706985.0,705992.0,706985.0,3510.0,518.0,2992.0,993.0,1992.0,-1174.0
81,726.2466571,3.5079129,1,82,1,2,1,1,3,1,-50,1.0,-0.9329785,706991.0,710501.0,708576.0,708576.0,0.0,0.0,707509.0,709500.0,707509.0,710501.0,709507.0,710501.0,3510.0,518.0,2992.0,994.0,1991.0,-931.0
82,729.7630589,3.5077523,1,83,1,2,2,1,2,1,-45,2.0,-1.1996222,710508.0,714017.0,711825.0,0.0,711825.0,0.0,711026.0,713017.0,711026.0,714018.0,713024.0,714018.0,3509.0,518.0,2992.0,994.0,1991.0,-1199.0
